case_id,activity,timestamp,resource,vendor_id,vendor_name,material_id,material_desc,quantity,unit_price,total_value,currency,department,plant_id
PO957371,Onay Bekliyor,2024-06-13 00:00:00,ali,V018,Tedarikçi_18,M0036,Malzeme_36,610,321.79,196291.9,EUR,PRD,PLT2
PO957371,Onaylandı,2024-06-14 10:32:53,ali,V018,Tedarikçi_18,M0036,Malzeme_36,610,321.79,196291.9,EUR,PRD,PLT2
PO957371,Sevk Edildi,2024-06-18 18:32:53,ali,V018,Tedarikçi_18,M0036,Malzeme_36,610,321.79,196291.9,EUR,PRD,PLT2
PO957371,Teslim Edildi,2024-06-23 20:32:53,ali,V018,Tedarikçi_18,M0036,Malzeme_36,610,321.79,196291.9,EUR,PRD,PLT2
PO957459,Talep Oluşturuldu,2024-05-26 00:00:00,ali,V015,Tedarikçi_15,M0095,Malzeme_95,63,75.8,4775.4,TRY,PRD,PLT3
PO957459,Onay Bekliyor,2024-05-26 00:00:00,ali,V015,Tedarikçi_15,M0095,Malzeme_95,63,75.8,4775.4,TRY,PRD,PLT3
PO957901,Talep Oluşturuldu,2024-10-30 00:00:00,mehmet,V025,Tedarikçi_25,M0138,Malzeme_138,315,271.41,85494.15,TRY,LOG,PLT2
PO957901,Onay Bekliyor,2024-10-30 00:00:00,erdem,V025,Tedarikçi_25,M0138,Malzeme_138,315,271.41,85494.15,TRY,LOG,PLT2
PO957901,Onaylandı,2024-10-31 11:47:49,erdem,V025,Tedarikçi_25,M0138,Malzeme_138,315,271.41,85494.15,TRY,LOG,PLT2
PO957982,Talep Oluşturuldu,2024-04-01 00:00:00,ali,V010,Tedarikçi_10,M0011,Malzeme_11,986,115.89,114267.54,TRY,FIN,PLT3
PO957982,Onay Bekliyor,2024-04-01 00:00:00,mehmet,V010,Tedarikçi_10,M0011,Malzeme_11,986,115.89,114267.54,TRY,FIN,PLT3
PO957982,Onaylandı,2024-04-02 16:02:12,mehmet,V010,Tedarikçi_10,M0011,Malzeme_11,986,115.89,114267.54,TRY,FIN,PLT3
PO958269,Talep Oluşturuldu,2024-04-15 00:00:00,mehmet,V009,Tedarikçi_9,M0149,Malzeme_149,183,481.54,88121.82,USD,FIN,PLT2
PO958269,Onay Bekliyor,2024-04-15 00:00:00,ayse,V009,Tedarikçi_9,M0149,Malzeme_149,183,481.54,88121.82,USD,FIN,PLT2
PO958269,Onaylandı,2024-04-17 07:36:18,ayse,V009,Tedarikçi_9,M0149,Malzeme_149,183,481.54,88121.82,USD,FIN,PLT2
PO958420,Talep Oluşturuldu,2024-06-18 00:00:00,ali,V007,Tedarikçi_7,M0064,Malzeme_64,491,257.12,126245.92,EUR,SAT,PLT2
PO958420,Onay Bekliyor,2024-06-18 00:00:00,mehmet,V007,Tedarikçi_7,M0064,Malzeme_64,491,257.12,126245.92,EUR,SAT,PLT2
PO958420,Onaylandı,2024-06-20 05:52:53,mehmet,V007,Tedarikçi_7,M0064,Malzeme_64,491,257.12,126245.92,EUR,SAT,PLT2
PO958568,Talep Oluşturuldu,2024-08-26 00:00:00,ayse,V016,Tedarikçi_16,M0132,Malzeme_132,583,158.47,92388.01,TRY,LOG,PLT2
PO958568,Onay Bekliyor,2024-08-26 00:00:00,mehmet,V016,Tedarikçi_16,M0132,Malzeme_132,583,158.47,92388.01,TRY,LOG,PLT2
PO958591,Talep Oluşturuldu,2024-01-21 00:00:00,admin,V050,Tedarikçi_50,M0181,Malzeme_181,652,17.04,11110.08,EUR,FIN,PLT3
PO958591,Onay Bekliyor,2024-01-21 00:00:00,mehmet,V050,Tedarikçi_50,M0181,Malzeme_181,652,17.04,11110.08,EUR,FIN,PLT3
PO958591,Onaylandı,2024-01-22 08:44:43,mehmet,V050,Tedarikçi_50,M0181,Malzeme_181,652,17.04,11110.08,EUR,FIN,PLT3
PO958591,Sevk Edildi,2024-01-30 09:44:43,admin,V050,Tedarikçi_50,M0181,Malzeme_181,652,17.04,11110.08,EUR,FIN,PLT3
PO958591,Teslim Edildi,2024-02-15 12:44:43,admin,V050,Tedarikçi_50,M0181,Malzeme_181,652,17.04,11110.08,EUR,FIN,PLT3
PO958634,Talep Oluşturuldu,2024-01-11 00:00:00,ayse,V006,Tedarikçi_6,M0115,Malzeme_115,586,53.08,31104.88,EUR,LOG,PLT3
PO958634,Onay Bekliyor,2024-01-11 00:00:00,ali,V006,Tedarikçi_6,M0115,Malzeme_115,586,53.08,31104.88,EUR,LOG,PLT3
PO958634,Onaylandı,2024-01-12 19:49:11,ali,V006,Tedarikçi_6,M0115,Malzeme_115,586,53.08,31104.88,EUR,LOG,PLT3
PO958634,Sevk Edildi,2024-01-16 02:49:11,ayse,V006,Tedarikçi_6,M0115,Malzeme_115,586,53.08,31104.88,EUR,LOG,PLT3
PO958634,Teslim Edildi,2024-02-04 08:49:11,ayse,V006,Tedarikçi_6,M0115,Malzeme_115,586,53.08,31104.88,EUR,LOG,PLT3
PO958726,Talep Oluşturuldu,2024-07-30 00:00:00,ayse,V046,Tedarikçi_46,M0122,Malzeme_122,710,203.41,144421.1,TRY,LOG,PLT2
PO958726,Onay Bekliyor,2024-07-30 00:00:00,ali,V046,Tedarikçi_46,M0122,Malzeme_122,710,203.41,144421.1,TRY,LOG,PLT2
PO958726,Onaylandı,2024-08-01 10:13:42,ali,V046,Tedarikçi_46,M0122,Malzeme_122,710,203.41,144421.1,TRY,LOG,PLT2
PO959100,Talep Oluşturuldu,2024-11-30 00:00:00,erdem,V016,Tedarikçi_16,M0084,Malzeme_84,266,379.76,101016.16,EUR,LOG,PLT1
PO959100,Onay Bekliyor,2024-11-30 00:00:00,ali,V016,Tedarikçi_16,M0084,Malzeme_84,266,379.76,101016.16,EUR,LOG,PLT1
PO959100,Onaylandı,2024-11-30 19:42:10,ali,V016,Tedarikçi_16,M0084,Malzeme_84,266,379.76,101016.16,EUR,LOG,PLT1
PO960019,Talep Oluşturuldu,2024-02-27 00:00:00,ali,V008,Tedarikçi_8,M0123,Malzeme_123,495,294.05,145554.75,EUR,FIN,PLT2
PO960019,Onay Bekliyor,2024-02-27 00:00:00,ayse,V008,Tedarikçi_8,M0123,Malzeme_123,495,294.05,145554.75,EUR,FIN,PLT2
PO960019,Onaylandı,2024-02-27 18:00:40,ayse,V008,Tedarikçi_8,M0123,Malzeme_123,495,294.05,145554.75,EUR,FIN,PLT2
PO960068,Talep Oluşturuldu,2024-10-29 00:00:00,erdem,V017,Tedarikçi_17,M0165,Malzeme_165,952,24.7,23514.4,USD,PRD,PLT2
PO960068,Onay Bekliyor,2024-10-29 00:00:00,mehmet,V017,Tedarikçi_17,M0165,Malzeme_165,952,24.7,23514.4,USD,PRD,PLT2
PO960068,Onaylandı,2024-10-30 01:38:22,mehmet,V017,Tedarikçi_17,M0165,Malzeme_165,952,24.7,23514.4,USD,PRD,PLT2
PO960425,Talep Oluşturuldu,2024-06-27 00:00:00,ayse,V039,Tedarikçi_39,M0191,Malzeme_191,304,243.77,74106.08,EUR,PRD,PLT2
PO960425,Onay Bekliyor,2024-06-27 00:00:00,mehmet,V039,Tedarikçi_39,M0191,Malzeme_191,304,243.77,74106.08,EUR,PRD,PLT2
PO960425,Onaylandı,2024-06-27 16:00:57,mehmet,V039,Tedarikçi_39,M0191,Malzeme_191,304,243.77,74106.08,EUR,PRD,PLT2
PO960425,Sevk Edildi,2024-07-02 20:00:57,ayse,V039,Tedarikçi_39,M0191,Malzeme_191,304,243.77,74106.08,EUR,PRD,PLT2
PO960425,Teslim Edildi,2024-07-14 22:00:57,ayse,V039,Tedarikçi_39,M0191,Malzeme_191,304,243.77,74106.08,EUR,PRD,PLT2
PO960527,Talep Oluşturuldu,2024-11-10 00:00:00,ayse,V030,Tedarikçi_30,M0040,Malzeme_40,407,485.12,197443.84,TRY,LOG,PLT2
PO960527,Onay Bekliyor,2024-11-10 00:00:00,ayse,V030,Tedarikçi_30,M0040,Malzeme_40,407,485.12,197443.84,TRY,LOG,PLT2
PO960628,Talep Oluşturuldu,2024-08-05 00:00:00,mehmet,V007,Tedarikçi_7,M0192,Malzeme_192,114,348.9,39774.6,USD,FIN,PLT3
PO960628,Onay Bekliyor,2024-08-05 00:00:00,ayse,V007,Tedarikçi_7,M0192,Malzeme_192,114,348.9,39774.6,USD,FIN,PLT3
PO960774,Talep Oluşturuldu,2024-04-04 00:00:00,admin,V045,Tedarikçi_45,M0011,Malzeme_11,91,293.57,26714.87,TRY,LOG,PLT3
PO960774,Onay Bekliyor,2024-04-04 00:00:00,ali,V045,Tedarikçi_45,M0011,Malzeme_11,91,293.57,26714.87,TRY,LOG,PLT3
PO960774,Onaylandı,2024-04-05 02:03:12,ali,V045,Tedarikçi_45,M0011,Malzeme_11,91,293.57,26714.87,TRY,LOG,PLT3
PO960797,Talep Oluşturuldu,2024-10-31 00:00:00,ali,V046,Tedarikçi_46,M0067,Malzeme_67,836,364.21,304479.56,EUR,PRD,PLT3
PO960797,Onay Bekliyor,2024-10-31 00:00:00,admin,V046,Tedarikçi_46,M0067,Malzeme_67,836,364.21,304479.56,EUR,PRD,PLT3
PO960797,Onaylandı,2024-11-02 09:54:09,admin,V046,Tedarikçi_46,M0067,Malzeme_67,836,364.21,304479.56,EUR,PRD,PLT3
PO960844,Talep Oluşturuldu,2024-04-20 00:00:00,ali,V039,Tedarikçi_39,M0172,Malzeme_172,297,145.72,43278.84,USD,LOG,PLT3
PO960844,Onay Bekliyor,2024-04-20 00:00:00,erdem,V039,Tedarikçi_39,M0172,Malzeme_172,297,145.72,43278.84,USD,LOG,PLT3
PO960844,Onaylandı,2024-04-21 00:18:04,erdem,V039,Tedarikçi_39,M0172,Malzeme_172,297,145.72,43278.84,USD,LOG,PLT3
PO960844,Sevk Edildi,2024-04-25 04:18:04,ali,V039,Tedarikçi_39,M0172,Malzeme_172,297,145.72,43278.84,USD,LOG,PLT3
PO960844,Teslim Edildi,2024-05-02 08:18:04,ali,V039,Tedarikçi_39,M0172,Malzeme_172,297,145.72,43278.84,USD,LOG,PLT3
PO961042,Talep Oluşturuldu,2024-06-15 00:00:00,mehmet,V033,Tedarikçi_33,M0081,Malzeme_81,284,424.26,120489.84,EUR,LOG,PLT1
PO961042,Onay Bekliyor,2024-06-15 00:00:00,ali,V033,Tedarikçi_33,M0081,Malzeme_81,284,424.26,120489.84,EUR,LOG,PLT1
PO961171,Talep Oluşturuldu,2024-02-20 00:00:00,admin,V001,Tedarikçi_1,M0187,Malzeme_187,769,202.59,155791.71,TRY,SAT,PLT3
PO961171,Onay Bekliyor,2024-02-20 00:00:00,ayse,V001,Tedarikçi_1,M0187,Malzeme_187,769,202.59,155791.71,TRY,SAT,PLT3
PO961330,Talep Oluşturuldu,2024-05-29 00:00:00,ayse,V027,Tedarikçi_27,M0165,Malzeme_165,666,348.85,232334.1,EUR,LOG,PLT3
PO961330,Onay Bekliyor,2024-05-29 00:00:00,ayse,V027,Tedarikçi_27,M0165,Malzeme_165,666,348.85,232334.1,EUR,LOG,PLT3
PO961330,Onaylandı,2024-05-29 18:45:57,ayse,V027,Tedarikçi_27,M0165,Malzeme_165,666,348.85,232334.1,EUR,LOG,PLT3
PO961470,Talep Oluşturuldu,2024-04-15 00:00:00,mehmet,V047,Tedarikçi_47,M0004,Malzeme_4,101,296.37,29933.37,EUR,PRD,PLT2
PO961470,Onay Bekliyor,2024-04-15 00:00:00,ali,V047,Tedarikçi_47,M0004,Malzeme_4,101,296.37,29933.37,EUR,PRD,PLT2
PO961470,Onaylandı,2024-04-17 12:53:38,ali,V047,Tedarikçi_47,M0004,Malzeme_4,101,296.37,29933.37,EUR,PRD,PLT2
PO961470,Sevk Edildi,2024-04-22 14:53:38,mehmet,V047,Tedarikçi_47,M0004,Malzeme_4,101,296.37,29933.37,EUR,PRD,PLT2
PO961470,Teslim Edildi,2024-05-04 19:53:38,mehmet,V047,Tedarikçi_47,M0004,Malzeme_4,101,296.37,29933.37,EUR,PRD,PLT2
PO961561,Talep Oluşturuldu,2024-05-22 00:00:00,ali,V004,Tedarikçi_4,M0055,Malzeme_55,130,149.61,19449.3,EUR,LOG,PLT2
PO961561,Onay Bekliyor,2024-05-22 00:00:00,admin,V004,Tedarikçi_4,M0055,Malzeme_55,130,149.61,19449.3,EUR,LOG,PLT2
PO961599,Talep Oluşturuldu,2024-10-11 00:00:00,ayse,V050,Tedarikçi_50,M0199,Malzeme_199,914,77.75,71063.5,TRY,PRD,PLT2
PO961599,Onay Bekliyor,2024-10-11 00:00:00,ayse,V050,Tedarikçi_50,M0199,Malzeme_199,914,77.75,71063.5,TRY,PRD,PLT2
PO961599,Onaylandı,2024-10-12 21:21:04,ayse,V050,Tedarikçi_50,M0199,Malzeme_199,914,77.75,71063.5,TRY,PRD,PLT2
PO962420,Talep Oluşturuldu,2024-12-19 00:00:00,erdem,V016,Tedarikçi_16,M0042,Malzeme_42,592,132.23,78280.16,TRY,SAT,PLT1
PO962420,Onay Bekliyor,2024-12-19 00:00:00,ayse,V016,Tedarikçi_16,M0042,Malzeme_42,592,132.23,78280.16,TRY,SAT,PLT1
PO962420,Onaylandı,2024-12-19 18:20:41,ayse,V016,Tedarikçi_16,M0042,Malzeme_42,592,132.23,78280.16,TRY,SAT,PLT1
PO963044,Talep Oluşturuldu,2024-06-13 00:00:00,mehmet,V032,Tedarikçi_32,M0074,Malzeme_74,241,363.7,87651.7,TRY,FIN,PLT2
PO963044,Onay Bekliyor,2024-06-13 00:00:00,admin,V032,Tedarikçi_32,M0074,Malzeme_74,241,363.7,87651.7,TRY,FIN,PLT2
PO963044,Onaylandı,2024-06-14 04:04:01,admin,V032,Tedarikçi_32,M0074,Malzeme_74,241,363.7,87651.7,TRY,FIN,PLT2
PO963131,Talep Oluşturuldu,2024-01-11 00:00:00,ayse,V019,Tedarikçi_19,M0180,Malzeme_180,827,56.85,47014.95,TRY,SAT,PLT1
PO963131,Onay Bekliyor,2024-01-11 00:00:00,mehmet,V019,Tedarikçi_19,M0180,Malzeme_180,827,56.85,47014.95,TRY,SAT,PLT1
PO963131,Onaylandı,2024-01-13 05:33:37,mehmet,V019,Tedarikçi_19,M0180,Malzeme_180,827,56.85,47014.95,TRY,SAT,PLT1
PO963131,Sevk Edildi,2024-01-22 06:33:37,ayse,V019,Tedarikçi_19,M0180,Malzeme_180,827,56.85,47014.95,TRY,SAT,PLT1
PO963131,Teslim Edildi,2024-02-07 10:33:37,ayse,V019,Tedarikçi_19,M0180,Malzeme_180,827,56.85,47014.95,TRY,SAT,PLT1
PO963392,Talep Oluşturuldu,2024-02-27 00:00:00,mehmet,V032,Tedarikçi_32,M0098,Malzeme_98,542,76.08,41235.36,TRY,PRD,PLT1
PO963392,Onay Bekliyor,2024-02-27 00:00:00,admin,V032,Tedarikçi_32,M0098,Malzeme_98,542,76.08,41235.36,TRY,PRD,PLT1
PO963392,Onaylandı,2024-02-28 07:11:57,admin,V032,Tedarikçi_32,M0098,Malzeme_98,542,76.08,41235.36,TRY,PRD,PLT1
PO963392,Sevk Edildi,2024-03-05 14:11:57,mehmet,V032,Tedarikçi_32,M0098,Malzeme_98,542,76.08,41235.36,TRY,PRD,PLT1
PO963392,Teslim Edildi,2024-03-24 19:11:57,mehmet,V032,Tedarikçi_32,M0098,Malzeme_98,542,76.08,41235.36,TRY,PRD,PLT1
PO963515,Talep Oluşturuldu,2024-01-18 00:00:00,erdem,V016,Tedarikçi_16,M0170,Malzeme_170,680,17.99,12233.2,USD,PRD,PLT3
PO963515,Onay Bekliyor,2024-01-18 00:00:00,erdem,V016,Tedarikçi_16,M0170,Malzeme_170,680,17.99,12233.2,USD,PRD,PLT3
PO963515,Onaylandı,2024-01-19 08:35:31,erdem,V016,Tedarikçi_16,M0170,Malzeme_170,680,17.99,12233.2,USD,PRD,PLT3
PO963515,Sevk Edildi,2024-01-20 12:35:31,erdem,V016,Tedarikçi_16,M0170,Malzeme_170,680,17.99,12233.2,USD,PRD,PLT3
PO963515,Teslim Edildi,2024-01-28 15:35:31,erdem,V016,Tedarikçi_16,M0170,Malzeme_170,680,17.99,12233.2,USD,PRD,PLT3
PO963617,Talep Oluşturuldu,2024-03-22 00:00:00,ali,V013,Tedarikçi_13,M0004,Malzeme_4,702,390.76,274313.52,EUR,PRD,PLT2
PO963617,Onay Bekliyor,2024-03-22 00:00:00,ayse,V013,Tedarikçi_13,M0004,Malzeme_4,702,390.76,274313.52,EUR,PRD,PLT2
PO963617,Onaylandı,2024-03-24 06:45:51,ayse,V013,Tedarikçi_13,M0004,Malzeme_4,702,390.76,274313.52,EUR,PRD,PLT2
PO964204,Talep Oluşturuldu,2024-07-05 00:00:00,erdem,V030,Tedarikçi_30,M0030,Malzeme_30,868,335.24,290988.32,USD,LOG,PLT3
PO964204,Onay Bekliyor,2024-07-05 00:00:00,ali,V030,Tedarikçi_30,M0030,Malzeme_30,868,335.24,290988.32,USD,LOG,PLT3
PO964511,Talep Oluşturuldu,2024-07-02 00:00:00,admin,V013,Tedarikçi_13,M0064,Malzeme_64,5,459.92,2299.6,EUR,LOG,PLT2
PO964511,Onay Bekliyor,2024-07-02 00:00:00,mehmet,V013,Tedarikçi_13,M0064,Malzeme_64,5,459.92,2299.6,EUR,LOG,PLT2
PO964511,Onaylandı,2024-07-03 11:05:02,mehmet,V013,Tedarikçi_13,M0064,Malzeme_64,5,459.92,2299.6,EUR,LOG,PLT2
PO964593,Talep Oluşturuldu,2024-08-01 00:00:00,ali,V050,Tedarikçi_50,M0070,Malzeme_70,356,464.08,165212.48,USD,LOG,PLT3
PO964593,Onay Bekliyor,2024-08-01 00:00:00,ali,V050,Tedarikçi_50,M0070,Malzeme_70,356,464.08,165212.48,USD,LOG,PLT3
PO964593,Onaylandı,2024-08-03 02:00:29,ali,V050,Tedarikçi_50,M0070,Malzeme_70,356,464.08,165212.48,USD,LOG,PLT3
PO964593,Sevk Edildi,2024-08-04 07:00:29,ali,V050,Tedarikçi_50,M0070,Malzeme_70,356,464.08,165212.48,USD,LOG,PLT3
PO964593,Teslim Edildi,2024-08-22 11:00:29,ali,V050,Tedarikçi_50,M0070,Malzeme_70,356,464.08,165212.48,USD,LOG,PLT3
PO964930,Talep Oluşturuldu,2024-02-13 00:00:00,ali,V007,Tedarikçi_7,M0162,Malzeme_162,789,37.74,29776.86,USD,SAT,PLT1
PO964930,Onay Bekliyor,2024-02-13 00:00:00,erdem,V007,Tedarikçi_7,M0162,Malzeme_162,789,37.74,29776.86,USD,SAT,PLT1
PO964930,Onaylandı,2024-02-13 22:30:52,erdem,V007,Tedarikçi_7,M0162,Malzeme_162,789,37.74,29776.86,USD,SAT,PLT1
PO965257,Talep Oluşturuldu,2024-09-06 00:00:00,erdem,V037,Tedarikçi_37,M0056,Malzeme_56,912,208.69,190325.28,EUR,LOG,PLT2
PO965257,Onay Bekliyor,2024-09-06 00:00:00,mehmet,V037,Tedarikçi_37,M0056,Malzeme_56,912,208.69,190325.28,EUR,LOG,PLT2
PO965257,Onaylandı,2024-09-06 16:23:17,mehmet,V037,Tedarikçi_37,M0056,Malzeme_56,912,208.69,190325.28,EUR,LOG,PLT2
PO965257,Sevk Edildi,2024-09-14 23:23:17,erdem,V037,Tedarikçi_37,M0056,Malzeme_56,912,208.69,190325.28,EUR,LOG,PLT2
PO965257,Teslim Edildi,2024-09-19 04:23:17,erdem,V037,Tedarikçi_37,M0056,Malzeme_56,912,208.69,190325.28,EUR,LOG,PLT2
PO965489,Talep Oluşturuldu,2024-09-28 00:00:00,ayse,V031,Tedarikçi_31,M0079,Malzeme_79,831,455.47,378495.57,USD,LOG,PLT1
PO965489,Onay Bekliyor,2024-09-28 00:00:00,erdem,V031,Tedarikçi_31,M0079,Malzeme_79,831,455.47,378495.57,USD,LOG,PLT1
PO965489,Onaylandı,2024-09-29 06:23:02,erdem,V031,Tedarikçi_31,M0079,Malzeme_79,831,455.47,378495.57,USD,LOG,PLT1
PO965493,Talep Oluşturuldu,2024-05-20 00:00:00,admin,V023,Tedarikçi_23,M0103,Malzeme_103,827,473.51,391592.77,USD,FIN,PLT3
PO965493,Onay Bekliyor,2024-05-20 00:00:00,admin,V023,Tedarikçi_23,M0103,Malzeme_103,827,473.51,391592.77,USD,FIN,PLT3
PO965493,Onaylandı,2024-05-21 21:04:26,admin,V023,Tedarikçi_23,M0103,Malzeme_103,827,473.51,391592.77,USD,FIN,PLT3
PO965539,Talep Oluşturuldu,2024-11-23 00:00:00,erdem,V017,Tedarikçi_17,M0104,Malzeme_104,360,472.35,170046.0,TRY,SAT,PLT2
PO965539,Onay Bekliyor,2024-11-23 00:00:00,mehmet,V017,Tedarikçi_17,M0104,Malzeme_104,360,472.35,170046.0,TRY,SAT,PLT2
PO965539,Onaylandı,2024-11-24 18:48:35,mehmet,V017,Tedarikçi_17,M0104,Malzeme_104,360,472.35,170046.0,TRY,SAT,PLT2
PO965539,Sevk Edildi,2024-11-27 21:48:35,erdem,V017,Tedarikçi_17,M0104,Malzeme_104,360,472.35,170046.0,TRY,SAT,PLT2
PO965539,Teslim Edildi,2024-12-12 03:48:35,erdem,V017,Tedarikçi_17,M0104,Malzeme_104,360,472.35,170046.0,TRY,SAT,PLT2
PO965562,Talep Oluşturuldu,2024-09-17 00:00:00,ali,V013,Tedarikçi_13,M0136,Malzeme_136,521,98.19,51156.99,EUR,PRD,PLT3
PO965562,Onay Bekliyor,2024-09-17 00:00:00,erdem,V013,Tedarikçi_13,M0136,Malzeme_136,521,98.19,51156.99,EUR,PRD,PLT3
PO965562,Onaylandı,2024-09-19 01:52:22,erdem,V013,Tedarikçi_13,M0136,Malzeme_136,521,98.19,51156.99,EUR,PRD,PLT3
PO965562,Sevk Edildi,2024-09-22 01:52:22,ali,V013,Tedarikçi_13,M0136,Malzeme_136,521,98.19,51156.99,EUR,PRD,PLT3
PO965562,Teslim Edildi,2024-10-05 01:52:22,ali,V013,Tedarikçi_13,M0136,Malzeme_136,521,98.19,51156.99,EUR,PRD,PLT3
PO965879,Talep Oluşturuldu,2024-03-28 00:00:00,erdem,V031,Tedarikçi_31,M0084,Malzeme_84,820,323.57,265327.4,USD,LOG,PLT1
PO965879,Onay Bekliyor,2024-03-28 00:00:00,mehmet,V031,Tedarikçi_31,M0084,Malzeme_84,820,323.57,265327.4,USD,LOG,PLT1
PO965879,Onaylandı,2024-03-29 18:28:17,mehmet,V031,Tedarikçi_31,M0084,Malzeme_84,820,323.57,265327.4,USD,LOG,PLT1
PO965879,Sevk Edildi,2024-04-05 02:28:17,erdem,V031,Tedarikçi_31,M0084,Malzeme_84,820,323.57,265327.4,USD,LOG,PLT1
PO965879,Teslim Edildi,2024-04-12 02:28:17,erdem,V031,Tedarikçi_31,M0084,Malzeme_84,820,323.57,265327.4,USD,LOG,PLT1
PO966016,Talep Oluşturuldu,2024-01-16 00:00:00,ali,V016,Tedarikçi_16,M0138,Malzeme_138,251,196.98,49441.98,TRY,PRD,PLT2
PO966016,Onay Bekliyor,2024-01-16 00:00:00,erdem,V016,Tedarikçi_16,M0138,Malzeme_138,251,196.98,49441.98,TRY,PRD,PLT2
PO966016,Onaylandı,2024-01-18 11:27:28,erdem,V016,Tedarikçi_16,M0138,Malzeme_138,251,196.98,49441.98,TRY,PRD,PLT2
PO966167,Talep Oluşturuldu,2024-10-22 00:00:00,admin,V049,Tedarikçi_49,M0196,Malzeme_196,139,73.02,10149.78,USD,PRD,PLT1
PO966167,Onay Bekliyor,2024-10-22 00:00:00,mehmet,V049,Tedarikçi_49,M0196,Malzeme_196,139,73.02,10149.78,USD,PRD,PLT1
PO966167,Onaylandı,2024-10-23 03:09:02,mehmet,V049,Tedarikçi_49,M0196,Malzeme_196,139,73.02,10149.78,USD,PRD,PLT1
PO966167,Sevk Edildi,2024-10-24 05:09:02,admin,V049,Tedarikçi_49,M0196,Malzeme_196,139,73.02,10149.78,USD,PRD,PLT1
PO966167,Teslim Edildi,2024-11-05 10:09:02,admin,V049,Tedarikçi_49,M0196,Malzeme_196,139,73.02,10149.78,USD,PRD,PLT1
PO966301,Talep Oluşturuldu,2024-11-28 00:00:00,admin,V038,Tedarikçi_38,M0088,Malzeme_88,443,480.27,212759.61,EUR,SAT,PLT2
PO966301,Onay Bekliyor,2024-11-28 00:00:00,admin,V038,Tedarikçi_38,M0088,Malzeme_88,443,480.27,212759.61,EUR,SAT,PLT2
PO966301,Onaylandı,2024-11-28 21:09:57,admin,V038,Tedarikçi_38,M0088,Malzeme_88,443,480.27,212759.61,EUR,SAT,PLT2
PO966327,Talep Oluşturuldu,2024-05-27 00:00:00,mehmet,V021,Tedarikçi_21,M0127,Malzeme_127,203,236.32,47972.96,TRY,SAT,PLT3
PO966327,Onay Bekliyor,2024-05-27 00:00:00,ayse,V021,Tedarikçi_21,M0127,Malzeme_127,203,236.32,47972.96,TRY,SAT,PLT3
PO966327,Onaylandı,2024-05-28 16:24:21,ayse,V021,Tedarikçi_21,M0127,Malzeme_127,203,236.32,47972.96,TRY,SAT,PLT3
PO966344,Talep Oluşturuldu,2024-02-16 00:00:00,admin,V028,Tedarikçi_28,M0150,Malzeme_150,598,247.07,147747.86,USD,PRD,PLT3
PO966344,Onay Bekliyor,2024-02-16 00:00:00,ayse,V028,Tedarikçi_28,M0150,Malzeme_150,598,247.07,147747.86,USD,PRD,PLT3
PO966344,Onaylandı,2024-02-17 16:32:48,ayse,V028,Tedarikçi_28,M0150,Malzeme_150,598,247.07,147747.86,USD,PRD,PLT3
PO966344,Sevk Edildi,2024-02-19 17:32:48,admin,V028,Tedarikçi_28,M0150,Malzeme_150,598,247.07,147747.86,USD,PRD,PLT3
PO966344,Teslim Edildi,2024-03-10 22:32:48,admin,V028,Tedarikçi_28,M0150,Malzeme_150,598,247.07,147747.86,USD,PRD,PLT3
PO966445,Talep Oluşturuldu,2024-12-14 00:00:00,ayse,V003,Tedarikçi_3,M0127,Malzeme_127,842,76.12,64093.04,EUR,LOG,PLT2
PO966445,Onay Bekliyor,2024-12-14 00:00:00,erdem,V003,Tedarikçi_3,M0127,Malzeme_127,842,76.12,64093.04,EUR,LOG,PLT2
PO966445,Onaylandı,2024-12-16 12:56:48,erdem,V003,Tedarikçi_3,M0127,Malzeme_127,842,76.12,64093.04,EUR,LOG,PLT2
PO966493,Talep Oluşturuldu,2024-10-23 00:00:00,admin,V015,Tedarikçi_15,M0060,Malzeme_60,133,266.59,35456.47,TRY,SAT,PLT2
PO966493,Onay Bekliyor,2024-10-23 00:00:00,erdem,V015,Tedarikçi_15,M0060,Malzeme_60,133,266.59,35456.47,TRY,SAT,PLT2
PO966493,Onaylandı,2024-10-23 23:45:42,erdem,V015,Tedarikçi_15,M0060,Malzeme_60,133,266.59,35456.47,TRY,SAT,PLT2
PO966516,Talep Oluşturuldu,2024-04-04 00:00:00,ali,V041,Tedarikçi_41,M0147,Malzeme_147,1000,123.3,123300.0,EUR,LOG,PLT2
PO966516,Onay Bekliyor,2024-04-04 00:00:00,admin,V041,Tedarikçi_41,M0147,Malzeme_147,1000,123.3,123300.0,EUR,LOG,PLT2
PO966516,Onaylandı,2024-04-05 09:45:29,admin,V041,Tedarikçi_41,M0147,Malzeme_147,1000,123.3,123300.0,EUR,LOG,PLT2
PO966790,Talep Oluşturuldu,2024-01-22 00:00:00,mehmet,V018,Tedarikçi_18,M0045,Malzeme_45,155,300.65,46600.75,USD,LOG,PLT3
PO966790,Onay Bekliyor,2024-01-22 00:00:00,mehmet,V018,Tedarikçi_18,M0045,Malzeme_45,155,300.65,46600.75,USD,LOG,PLT3
PO966790,Onaylandı,2024-01-24 04:52:25,mehmet,V018,Tedarikçi_18,M0045,Malzeme_45,155,300.65,46600.75,USD,LOG,PLT3
